timestamp,act379,act13,act279,act323,act363,act302,latitude,longitude,FIR
7/3/2018 20:40,1,0,0,0,0,0,22.721868,75.874134,FIR108$
7/3/2018 13:35,0,0,0,0,1,0,22.72104,75.903652,FIR199$
7/3/2018 22:55,0,0,1,0,0,0,22.729645,75.897313,FIR351$
7/3/2018 16.42,0,0,0,1,0,0,22.813268,75.848615,FIR392$
7/3/2018 17.28,0,0,0,1,0,0,22.745585,75.860658,FIR202$
7/3/2018 18:05,1,0,0,0,0,0,22.744118,75.894023,FIR219$
7/3/2018 14:00,1,0,0,0,0,0,22.792347,75.907511,FIR33$
7/3/2018 16:00,0,0,1,0,0,0,22.792347,75.907511,
7/3/2018 18:00,0,0,0,1,0,0,22.741773,75.923824,FIR386$
7/3/2018 0:35,0,0,0,1,0,0,22.741773,75.923824,FIR370$
7/3/2018 20:20,0,0,1,0,0,0,22.728835,75.8796,FIR184$
7/3/2018 13:00,0,0,0,1,0,0,22.771026,75.851612,FIR100$
7/3/2018 16:15,0,0,0,1,0,0,22.707853,75.860957,FIR376$
7/3/2018 17:00,0,0,0,1,0,0,22.707853,75.860957,FIR374$
7/3/2018 19:05,0,0,1,0,0,0,22.710027,75.862469,FIR18$
7/3/2018 12:50,1,0,0,0,0,0,22.683873,75.879972,FIR56$
7/3/2018 21:05,0,0,0,1,0,0,22.673236,75.874455,FIR281$
7/3/2018 12:20,0,0,1,0,0,0,22.714573,75.846375,FIR89$
7/3/2018 20:20,1,0,0,0,0,0,22.707243,75.842508,FIR371$
7/3/2018 20:40,0,0,1,0,0,0,,,FIR145$
7/3/2018 19:55,0,0,0,0,1,0,22.70976,75.830908,FIR180$
7/3/2018 21:20,0,0,0,1,0,0,22.708832,75.828798,FIR454$
7/3/2018 3:50,0,0,0,1,0,0,22.71297,75.82358,FIR367$
7/3/2018 21:10,0,0,0,1,0,0,22.693481,75.821483,FIR262$
7/3/2018 12:10,0,0,1,0,0,0,22.531931,75.769126,FIR200$
7/3/2018 10:35,0,0,1,0,0,0,22.719569,75.857726,
7/3/2018 23:45,0,0,1,0,0,0,22.686437,76.032055,FIR230$
28-02-2018 21:00,1,0,0,0,0,0,22.73726,75.875987,FIR92$
28-02-2018 21:15,1,0,0,0,0,0,22.720992,75.876083,FIR73$
28-02-2018 10:15,0,0,1,0,0,0,22.736676,75.883168,FIR33$
28-02-2018 10:15,0,0,1,0,0,0,22.746527,75.887139,FIR350$
28-02-2018 10:30,0,0,1,0,0,0,22.769531,75.888772,FIR11$
28-02-2018 14:15,0,0,0,1,0,0,22.735218,75.913366,FIR35$
28-02-2018 08:00,0,0,0,0,1,0,22.736766,75.908579,FIR122$
28-02-2018 03:30,0,0,0,1,0,0,22.736766,75.908579,FIR113$
28-02-2018 01:30,1,0,0,0,0,0,22.722247,75.915294,FIR235$
28-02-2018 19:00,0,0,0,1,0,0,22.722247,75.915294,FIR405$
28-02-2018 14:10,0,0,0,1,0,0,22.741662,75.869137,FIR217$
28-02-2018 14:25,0,0,0,1,0,0,22.741662,75.869137,FIR462$
28-02-2018 22:00,0,1,0,0,0,0,22.746877,75.883168,FIR179$
28-02-2018 22:00,0,0,0,1,0,0,22.744534,75.931421,FIR29$
28-02-2018 22:10,0,0,0,1,0,0,22.765772,75.870461,FIR332$
28-02-2018 12:00,1,0,0,0,0,0,22.767806,75.875984,FIR46$
28-02-2018 13:30,0,0,0,0,1,0,22.71521,75.870047,
28-02-2018 03:00,0,0,0,1,0,0,22.698342,75.910757,FIR460$
28-02-2018 23:50,0,0,0,1,0,0,22.694114,75.904223,FIR318$
28-02-2018 19:00,1,0,0,0,0,0,,,FIR448$
28-02-2018 11:55,0,0,1,0,0,0,22.715121,75.856601,FIR107$
28-02-2018 11:00,0,0,0,1,0,0,22.719961,75.843657,FIR153$
28-02-2018 18:00,0,0,1,0,0,0,22.719961,75.843657,FIR229$
28-02-2018 01:00,0,0,0,1,0,0,22.727249,75.853214,FIR217$
28-02-2018 00:00,1,0,0,0,0,0,22.72692,75.85158,FIR356$
28-02-2018 22:10,0,0,1,0,0,0,22.72692,75.85158,FIR445$
28-02-2018 22:30,0,1,0,0,0,0,22.72692,75.85158,FIR339$
28-02-2018 08:40,0,0,1,0,0,0,22.723873,75.828416,FIR143$
28-02-2018 15:40,0,0,0,1,0,0,22.723873,75.828416,FIR216$
28-02-2018 15:50,0,0,0,1,0,0,22.723873,75.828416,FIR32$
28-02-2018 00:00,1,0,0,0,0,0,22.723873,75.828416,FIR103$
28-02-2018 15:00,0,0,0,1,0,0,22.670918,75.827524,FIR5$
28-02-2018 15:30,0,0,0,1,0,0,22.670918,75.827524,FIR104$
28-02-2018 19:05,0,0,0,1,0,0,22.670918,75.827524,FIR406$
28-02-2018 19:25,0,0,0,1,0,0,22.670918,75.827524,
28-02-2018 19:50,0,0,0,1,0,0,22.670918,75.827524,FIR444$
28-02-2018 19:20,0,0,0,1,0,0,22.670918,75.827524,FIR432$
28-02-2018 13:00,0,0,0,1,0,0,22.74359,75.793494,FIR157$
28-02-2018 16:00,0,0,0,1,0,0,22.74359,75.793494,FIR382$
28-02-2018 21:45,0,0,0,1,0,0,22.709422,75.84624,FIR0$
28-02-2018 23:00,0,0,0,1,0,0,22.709422,75.84624,FIR461$
28-02-2018 19:30,0,0,1,0,0,0,22.683833,75.829296,FIR143$
28-02-2018 17:00,0,1,0,0,0,0,,,FIR273$
28-02-2018 19:45,0,1,0,0,0,0,22.683833,75.829296,FIR106$
28-02-2018 19:00,0,0,0,1,0,0,22.708925,75.853507,FIR436$
28-02-2018 20:00,0,0,0,1,0,0,22.708925,75.853507,FIR94$
28-02-2018 17:00,0,0,1,0,0,0,22.705097,75.888405,FIR263$
28-02-2018 20:30,0,0,0,1,0,0,22.692111,75.867548,FIR255$
28-02-2018 15:50,0,1,0,0,0,0,22.693141,75.827293,FIR181$
1/3/2018 12:00,1,0,0,0,0,0,22.66215,75.9035,FIR514$
1/3/2018 14:30,1,0,0,0,0,0,22.66215,75.9035,FIR388$
3/1/2018 16:30,1,0,0,0,0,0,22.66215,75.9035,FIR338$
1/3/2018 22:30,1,0,0,0,0,0,22.7462,75.8682,FIR492$
1/3/2018 18:35,1,0,0,0,0,0,22.7278,75.8046,FIR514$
1/3/2018 16:40,1,0,0,0,0,0,22.713,75.8236,FIR304$
1/3/2018 1:45,1,0,0,0,0,0,22.6709,75.8275,
1/3/2018 12:00,1,0,0,0,0,0,22.8514,75.5422,FIR465$
1/3/2018 12:20,0,0,1,0,0,0,22.7411,75.8512,FIR337$
1/3/2018 17:20,0,0,1,0,0,0,22.7411,75.8512,FIR488$
1/3/2018 15:35,0,0,1,0,0,0,22.66215,75.9035,FIR266$
1/3/2018 22:35,0,0,1,0,0,0,22.7094,75.8779,FIR349$
1/3/2018 16:20,0,0,1,0,0,0,22.5778,75.7796,FIR203$
1/3/2018 17:30,0,0,1,0,0,0,22.5778,75.7796,FIR152$
1/3/2018 15:25,0,0,1,0,0,0,22.6854,75.6143,FIR366$
1/3/2018 18:25,0,0,0,1,0,0,22.7115,75.8601,FIR33$
1/3/2018 20:45,0,0,0,1,0,0,22.6905,75.8191,FIR396$
1/3/2018 11:45,0,0,0,1,0,0,22.6905,75.8191,FIR78$
1/3/2018 19:50,0,0,0,0,1,0,22.7368,75.9086,FIR168$
1/3/2018 15:30,0,0,0,0,1,0,22.7462,75.8682,FIR36$
1/3/2018 16:05,0,0,0,0,1,0,22.7571,75.8822,FIR498$
1/3/2018 15:15,0,1,0,0,0,0,22.713,75.8236,FIR387$
1/3/2018 15:20,0,1,0,0,0,0,22.713,75.8236,FIR446$
1/3/2018 22:20,0,0,0,1,0,0,22.7373,75.8849,FIR233$
1/3/2018 22:30,1,0,0,0,0,0,22.7406,75.8509,FIR512$
1/3/2018 18:25,0,0,0,1,0,0,22.7115,75.8601,FIR303$
1/3/2018 8:55,1,0,0,0,0,0,22.7115,75.8601,FIR190$
1/3/2018 14:20,1,0,0,0,0,0,22.7571,75.8822,
1/3/2018 0:55,0,0,1,0,0,0,22.72,75.8437,FIR42$
1/3/2018 18:35,0,0,0,1,0,0,22.7269,75.8516,FIR212$
1/3/2018 12:05,1,0,0,0,0,0,22.6905,75.8191,FIR336$
3/3/2018 20:10,1,0,0,0,0,0,22.7177,75.8647,FIR557$
3/3/2018 20:05,1,0,0,0,0,0,22.7182,75.8749,FIR372$
3/3/2018 19:45,1,0,0,0,0,0,22.7533,75.8937,FIR16$
3/3/2018 15:30,1,0,0,0,0,0,22.7406,75.8509,FIR527$
3/3/2018 16:00,1,0,0,0,0,0,22.7406,75.8509,FIR458$
3/3/2018 13:40,0,0,1,0,0,0,22.7244,75.8839,FIR439$
3/3/2018 17:40,0,0,1,0,0,0,22.7152,75.87,FIR443$
3/3/2018 12:50,0,0,1,0,0,0,22.66215,75.9035,FIR363$
3/3/2018 13:00,0,0,1,0,0,0,22.7406,75.8509,FIR26$
3/3/2018 23:10,0,0,1,0,0,0,22.713,75.8236,FIR486$
3/3/2018 20:40,0,0,1,0,0,0,22.6854,75.6143,FIR67$
3/3/2018 4:10,0,0,0,1,0,0,22.7853,75.9057,FIR141$
3/3/2018 20:05,0,0,0,1,0,0,22.7462,75.8682,FIR193$
3/3/2018 0:15,0,0,0,1,0,0,22.72,75.8437,FIR54$
3/3/2018 22:50,0,0,0,1,0,0,22.713,75.8236,FIR481$
3/3/2018 23:40,0,0,0,0,1,0,22.7368,75.9086,FIR558$
3/3/2018 14:10,0,0,0,0,1,0,22.7278,75.8046,FIR328$
3/3/2018 22:50,0,0,1,0,0,0,22.7368,75.9086,FIR381$
3/3/2018 3:15,0,0,1,0,0,0,22.5524,75.7565,FIR392$
3/3/2018 16:10,0,0,1,0,0,0,22.814795,75.935097,FIR493$
3/3/2018 17:50,0,0,1,0,0,0,22.8514,75.5422,FIR68$
3/3/2018 21:20,0,0,0,1,0,0,22.7462,75.8682,
3/3/2018 11:20,0,0,1,0,0,0,22.7406,75.8509,FIR280$
3/3/2018 14:00,0,0,0,1,0,0,22.7406,75.8509,FIR96$
4/3/2018 9:00,0,0,0,1,0,0,22.724,75.8621,FIR63$
4/3/2018 19:05,0,0,1,0,0,0,22.7224,75.8743,FIR314$
4/3/2018 14:30,0,0,1,0,0,0,22.7096,75.8885,FIR68$
4/3/2018 23:05,0,0,0,1,0,0,22.7145,75.8802,FIR37$
4/3/2018 22:00,0,0,0,1,0,0,22.7007,75.8672,FIR347$
4/3/2018 18:30,0,0,0,1,0,0,22.7428,75.9034,FIR472$
4/3/2018 22:00,0,0,0,1,0,0,22.7073,75.9131,FIR5$
4/3/2018 13:40,0,0,1,0,0,0,22.7093,75.9014,FIR22$
4/3/2018 18:00,1,0,0,0,0,0,22.706,75.8605,FIR310$
4/3/2018 13:30,0,0,0,1,0,0,22.6962,,FIR424$
4/3/2018 21:30,0,0,1,0,0,0,,75.9031,FIR592$
4/3/2018 22:00,0,0,0,1,0,0,22.7048,75.8366,FIR295$
4/3/2018 8:00,0,0,1,0,0,0,22.68883,75.83114,FIR245$
4/3/2018 20:00,0,0,0,1,0,0,22.79283,75.738,FIR298$
4/3/2018 8:30,0,0,0,1,0,0,22.53765,75.83305,FIR512$
4/3/2018 17:00,0,0,0,0,0,1,22.539,75.911397,
4/3/2018 21:00,0,0,1,0,0,0,22.72522,75.8713,FIR276$
5/3/2018 6:15,0,0,1,0,0,0,22.7236,75.8591,FIR193$
5/3/2018 23:00,0,0,0,1,0,0,22.737,75.88501,FIR542$
5/3/2018 7:30,0,0,1,0,0,0,22.737,75.88501,FIR310$
5/3/2018 19:30,0,1,0,0,0,0,22.7379,75.897,FIR156$
5/3/2018 20:00,0,0,1,0,0,0,22.7657,75.8859,FIR420$
5/3/2018 13:30,0,0,0,1,0,0,22.7813,75.9034,FIR505$
5/3/2018 10:00,0,0,1,0,0,0,22.726,75.927,FIR407$
5/3/2018 14:00,0,0,1,0,0,0,22.726,75.927,FIR374$
5/3/2018 23:10,0,0,1,0,0,0,22.7462,75.879,FIR513$
5/3/2018 19:05,1,0,0,0,0,0,22.794868,75.853759,FIR162$
5/3/2018 19:10,1,0,0,0,0,0,22.699621,75.859932,FIR581$
5/3/2018 3:30,0,0,0,1,0,0,22.710027,75.862469,FIR403$
5/3/2018 18:45,1,0,0,0,0,0,22.698714,75.868101,FIR105$
5/3/2018 12:10,1,0,0,0,0,0,22.725692,75.838532,FIR17$
5/3/2018 14:25,0,0,1,0,0,0,22.728529,75.845047,FIR154$
5/3/2018 15:40,0,0,1,0,0,0,22.728529,75.845047,FIR570$
5/3/2018 0:45,0,0,0,1,0,0,22.706607,75.838129,FIR12$
5/3/2018 13:15,0,0,0,1,0,0,22.737303,75.885012,FIR483$
5/3/2018 14:00,0,0,1,0,0,0,22.696486,75.831778,FIR493$
5/3/2018 22:20,0,0,1,0,0,0,22.682472,75.837122,FIR601$
5/3/2018 19:45,1,0,0,0,0,0,22.690853,75.770579,FIR199$
5/3/2018 14:55,1,0,0,0,0,0,22.682074,75.852002,FIR401$
5/3/2018 21:40,0,0,1,0,0,0,22.671956,75.830021,FIR621$
5/3/2018 22:00,0,0,0,0,0,1,22.531931,75.769126,FIR319$
5/3/2018 19:10,0,0,1,0,0,0,22.929638,75.914387,FIR159$
5/3/2018 21:00,0,0,0,1,0,0,22.539009,75.911397,FIR1$
5/3/2018 18:15,0,0,0,1,0,0,22.851444,75.542195,FIR166$
6/3/2018 11:40,0,0,0,1,0,0,22.727177,75.84129,FIR401$
6/3/2018 17:30,0,0,1,0,0,0,22.728835,75.8796,FIR613$
6/3/2018 15:20,0,0,1,0,0,0,22.725116,75.887766,FIR98$
6/3/2018 21:15,0,0,0,1,0,0,22.738098,75.887258,FIR558$
6/3/2018 20:45,0,0,0,0,1,0,22.730898,75.913329,FIR162$
6/3/2018 13:45,0,0,1,0,0,0,22.703141,75.861505,FIR97$
6/3/2018 15:30,0,0,0,1,0,0,22.701789,75.866702,FIR298$
6/3/2018 17:25,0,0,0,1,0,0,22.69968,75.864652,
6/3/2018 18:40,0,0,1,0,0,0,22.711535,75.860105,FIR72$
6/3/2018 14:30,0,0,1,0,0,0,22.711535,75.860105,FIR215$
6/3/2018 20:30,0,0,0,1,0,0,22.757062,75.882186,FIR165$
6/3/2018 1:35,0,0,0,1,0,0,22.757062,75.882186,FIR200$
6/3/2018 11:30,0,0,1,0,0,0,22.70607,75.860504,FIR15$
6/3/2018 10:10,0,0,0,1,0,0,22.714156,75.856339,FIR52$
7/3/2018 14:50,0,0,1,0,0,0,22.72675,75.881079,FIR290$
7/3/2018 20:40,1,0,0,0,0,0,22.721868,75.874134,FIR535$
7/3/2018 13:35,0,0,0,0,1,0,22.72104,75.903652,FIR62$
7/3/2018 22:55,0,0,1,0,0,0,22.729645,75.897313,FIR521$
7/3/2018 16.42,0,0,0,1,0,0,22.813268,75.848615,FIR472$
7/3/2018 17.28,0,0,0,1,0,0,22.745585,75.860658,FIR624$
7/3/2018 18:05,1,0,0,0,0,0,22.744118,75.894023,FIR287$
7/3/2018 14:00,1,0,0,0,0,0,22.792347,75.907511,FIR482$
7/3/2018 16:00,0,0,1,0,0,0,22.792347,75.907511,FIR299$
7/3/2018 18:00,0,0,0,1,0,0,22.741773,75.923824,FIR453$
7/3/2018 0:35,0,0,0,1,0,0,22.741773,75.923824,FIR460$
7/3/2018 20:20,0,0,1,0,0,0,22.728835,75.8796,
7/3/2018 13:00,0,0,0,1,0,0,22.771026,75.851612,FIR505$
7/3/2018 16:15,0,0,0,1,0,0,22.707853,75.860957,FIR648$
7/3/2018 17:00,0,0,0,1,0,0,22.707853,75.860957,FIR160$
7/3/2018 19:05,0,0,1,0,0,0,22.710027,75.862469,FIR541$
7/3/2018 12:50,1,0,0,0,0,0,22.683873,75.879972,FIR71$
7/3/2018 21:05,0,0,0,1,0,0,22.673236,75.874455,FIR112$
7/3/2018 12:20,0,0,1,0,0,0,22.714573,75.846375,FIR472$
7/3/2018 20:20,1,0,0,0,0,0,22.707243,75.842508,FIR274$
7/3/2018 20:40,0,0,1,0,0,0,22.713983,75.841481,FIR339$
7/3/2018 19:55,0,0,0,0,1,0,22.70976,75.830908,FIR300$
7/3/2018 21:20,0,0,0,1,0,0,22.708832,75.828798,FIR200$
7/3/2018 3:50,0,0,0,1,0,0,22.71297,75.82358,FIR185$
7/3/2018 21:10,0,0,0,1,0,0,22.693481,75.821483,FIR217$
7/3/2018 12:10,0,0,1,0,0,0,22.531931,75.769126,FIR187$
7/3/2018 10:35,0,0,1,0,0,0,22.719569,75.857726,FIR609$
7/3/2018 23:45,0,0,1,0,0,0,22.686437,76.032055,FIR89$
28-02-2018 21:00,1,0,0,0,0,0,22.73726,75.875987,FIR210$
28-02-2018 21:15,1,0,0,0,0,0,22.720992,75.876083,FIR587$
28-02-2018 10:15,0,0,1,0,0,0,22.736676,75.883168,FIR420$
28-02-2018 10:15,0,0,1,0,0,0,22.746527,75.887139,FIR201$
28-02-2018 10:30,0,0,1,0,0,0,22.769531,75.888772,
28-02-2018 14:15,0,0,0,1,0,0,22.735218,75.913366,FIR495$
28-02-2018 08:00,0,0,0,0,1,0,22.736766,75.908579,FIR439$
28-02-2018 03:30,0,0,0,1,0,0,22.736766,75.908579,FIR462$
28-02-2018 01:30,1,0,0,0,0,0,22.722247,75.915294,FIR499$
28-02-2018 19:00,0,0,0,1,0,0,22.722247,75.915294,FIR531$
28-02-2018 14:10,0,0,0,1,0,0,22.741662,75.869137,FIR232$
28-02-2018 14:25,0,0,0,1,0,0,22.741662,75.869137,FIR410$
28-02-2018 22:00,0,1,0,0,0,0,22.746877,75.883168,FIR200$
28-02-2018 22:00,0,0,0,1,0,0,22.744534,75.931421,FIR11$
28-02-2018 22:10,0,0,0,1,0,0,22.765772,75.870461,FIR539$
28-02-2018 12:00,1,0,0,0,0,0,22.767806,75.875984,FIR7$
28-02-2018 13:30,0,0,0,0,1,0,22.71521,75.870047,FIR317$
28-02-2018 03:00,0,0,0,1,0,0,22.698342,75.910757,FIR60$
28-02-2018 23:50,0,0,0,1,0,0,22.694114,75.904223,FIR459$
28-02-2018 19:00,1,0,0,0,0,0,22.711535,75.860105,FIR422$
28-02-2018 11:55,0,0,1,0,0,0,22.715121,75.856601,FIR393$
28-02-2018 11:00,0,0,0,1,0,0,22.719961,75.843657,FIR66$
28-02-2018 18:00,0,0,1,0,0,0,22.719961,75.843657,FIR201$
28-02-2018 01:00,0,0,0,1,0,0,22.727249,75.853214,FIR299$
28-02-2018 00:00,1,0,0,0,0,0,22.72692,75.85158,FIR454$
28-02-2018 22:10,0,0,1,0,0,0,22.72692,75.85158,FIR312$
28-02-2018 22:30,0,1,0,0,0,0,22.72692,75.85158,FIR203$
28-02-2018 08:40,0,0,1,0,0,0,22.723873,75.828416,FIR153$
28-02-2018 15:40,0,0,0,1,0,0,22.723873,75.828416,FIR651$
28-02-2018 15:50,0,0,0,1,0,0,22.723873,75.828416,FIR119$
28-02-2018 00:00,1,0,0,0,0,0,22.723873,75.828416,FIR97$
28-02-2018 15:00,0,0,0,1,0,0,22.670918,75.827524,FIR258$
28-02-2018 15:30,0,0,0,1,0,0,22.670918,75.827524,FIR695$
28-02-2018 19:05,0,0,0,1,0,0,22.670918,75.827524,FIR447$
28-02-2018 19:25,0,0,0,1,0,0,22.670918,75.827524,FIR588$
28-02-2018 19:50,0,0,0,1,0,0,22.670918,75.827524,FIR702$
28-02-2018 19:20,0,0,0,1,0,0,22.670918,75.827524,FIR260$
28-02-2018 13:00,0,0,0,1,0,0,22.74359,75.793494,FIR633$
28-02-2018 16:00,0,0,0,1,0,0,22.74359,75.793494,FIR180$
28-02-2018 21:45,0,0,0,1,0,0,22.709422,75.84624,FIR576$
28-02-2018 23:00,0,0,0,1,0,0,22.709422,75.84624,FIR620$
28-02-2018 19:30,0,0,1,0,0,0,22.683833,75.829296,FIR209$
28-02-2018 17:00,0,1,0,0,0,0,,75.829296,FIR224$
28-02-2018 19:45,0,1,0,0,0,0,22.683833,75.829296,FIR626$
28-02-2018 19:00,0,0,0,1,0,0,22.708925,75.853507,FIR475$
28-02-2018 20:00,0,0,0,1,0,0,22.708925,75.853507,FIR43$
28-02-2018 17:00,0,0,1,0,0,0,22.705097,75.888405,FIR333$
28-02-2018 20:30,0,0,0,1,0,0,22.692111,75.867548,
28-02-2018 15:50,0,1,0,0,0,0,22.693141,75.827293,
1/3/2018 12:00,1,0,0,0,0,0,22.66215,75.9035,
1/3/2018 14:30,1,0,0,0,0,0,22.66215,75.9035,
3/1/2018 16:30,1,0,0,0,0,0,22.66215,75.9035,FIR201$
1/3/2018 22:30,1,0,0,0,0,0,22.7462,75.8682,FIR434$
1/3/2018 18:35,1,0,0,0,0,0,22.7278,75.8046,FIR503$
1/3/2018 16:40,1,0,0,0,0,0,22.713,75.8236,FIR250$
1/3/2018 1:45,1,0,0,0,0,0,22.6709,75.8275,FIR405$
1/3/2018 12:00,1,0,0,0,0,0,22.8514,75.5422,FIR261$
1/3/2018 12:20,0,0,1,0,0,0,22.7411,75.8512,FIR159$
1/3/2018 17:20,0,0,1,0,0,0,22.7411,75.8512,FIR654$
1/3/2018 15:35,0,0,1,0,0,0,22.66215,75.9035,FIR139$
1/3/2018 22:35,0,0,1,0,0,0,22.7094,75.8779,FIR395$
1/3/2018 16:20,0,0,1,0,0,0,22.5778,75.7796,FIR561$
1/3/2018 17:30,0,0,1,0,0,0,22.5778,75.7796,FIR161$
1/3/2018 15:25,0,0,1,0,0,0,22.6854,75.6143,FIR448$
1/3/2018 18:25,0,0,0,1,0,0,22.7115,75.8601,FIR464$
1/3/2018 20:45,0,0,0,1,0,0,22.6905,75.8191,FIR638$
1/3/2018 11:45,0,0,0,1,0,0,22.6905,75.8191,FIR186$
1/3/2018 19:50,0,0,0,0,1,0,22.7368,75.9086,FIR731$
1/3/2018 15:30,0,0,0,0,1,0,22.7462,75.8682,FIR410$
1/3/2018 16:05,0,0,0,0,1,0,22.7571,75.8822,FIR312$
1/3/2018 15:15,0,1,0,0,0,0,22.713,75.8236,FIR354$
1/3/2018 15:20,0,1,0,0,0,0,22.713,75.8236,FIR604$
1/3/2018 22:20,0,0,0,1,0,0,22.7373,75.8849,FIR307$
1/3/2018 22:30,1,0,0,0,0,0,22.7406,75.8509,FIR97$
1/3/2018 18:25,0,0,0,1,0,0,22.7115,75.8601,FIR165$
1/3/2018 8:55,1,0,0,0,0,0,22.7115,75.8601,FIR466$
1/3/2018 14:20,1,0,0,0,0,0,22.7571,75.8822,FIR441$
1/3/2018 0:55,0,0,1,0,0,0,22.72,75.8437,FIR445$
1/3/2018 18:35,0,0,0,1,0,0,22.7269,75.8516,FIR497$
1/3/2018 12:05,1,0,0,0,0,0,22.6905,75.8191,FIR557$
3/3/2018 20:10,1,0,0,0,0,0,22.7177,75.8647,FIR607$
3/3/2018 20:05,1,0,0,0,0,0,22.7182,75.8749,FIR168$
3/3/2018 19:45,1,0,0,0,0,0,22.7533,75.8937,FIR99$
3/3/2018 15:30,1,0,0,0,0,0,22.7406,75.8509,FIR543$
3/3/2018 16:00,1,0,0,0,0,0,22.7406,75.8509,FIR276$
3/3/2018 13:40,0,0,1,0,0,0,22.7244,75.8839,FIR713$
3/3/2018 17:40,0,0,1,0,0,0,22.7152,75.87,FIR301$
3/3/2018 12:50,0,0,1,0,0,0,22.66215,75.9035,FIR617$
3/3/2018 13:00,0,0,1,0,0,0,22.7406,75.8509,FIR225$
3/3/2018 23:10,0,0,1,0,0,0,22.713,75.8236,FIR359$
3/3/2018 20:40,0,0,1,0,0,0,22.6854,75.6143,FIR229$
3/3/2018 4:10,0,0,0,1,0,0,22.7853,75.9057,FIR333$
3/3/2018 20:05,0,0,0,1,0,0,22.7462,75.8682,FIR675$
3/3/2018 0:15,0,0,0,1,0,0,22.72,75.8437,FIR755$
3/3/2018 22:50,0,0,0,1,0,0,22.713,75.8236,FIR97$
3/3/2018 23:40,0,0,0,0,1,0,22.7368,75.9086,FIR162$
3/3/2018 14:10,0,0,0,0,1,0,22.7278,75.8046,FIR567$
3/3/2018 22:50,0,0,1,0,0,0,22.7368,75.9086,FIR421$
3/3/2018 3:15,0,0,1,0,0,0,22.5524,75.7565,FIR533$
3/3/2018 16:10,0,0,1,0,0,0,22.814795,75.935097,FIR25$
3/3/2018 17:50,0,0,1,0,0,0,22.8514,75.5422,FIR253$
3/3/2018 21:20,0,0,0,1,0,0,22.7462,75.8682,FIR434$
3/3/2018 11:20,0,0,1,0,0,0,22.7406,75.8509,FIR306$
3/3/2018 14:00,0,0,0,1,0,0,22.7406,75.8509,FIR711$
4/3/2018 9:00,0,0,0,1,0,0,22.724,75.8621,FIR630$
4/3/2018 19:05,0,0,1,0,0,0,22.7224,75.8743,FIR575$
4/3/2018 14:30,0,0,1,0,0,0,22.7096,75.8885,FIR445$
4/3/2018 23:05,0,0,0,1,0,0,22.7145,75.8802,FIR620$
4/3/2018 22:00,0,0,0,1,0,0,22.7007,75.8672,FIR382$
4/3/2018 18:30,0,0,0,1,0,0,22.7428,75.9034,FIR666$
4/3/2018 22:00,0,0,0,1,0,0,22.7073,75.9131,FIR747$
4/3/2018 13:40,0,0,1,0,0,0,22.7093,75.9014,FIR315$
4/3/2018 18:00,1,0,0,0,0,0,22.706,75.8605,FIR212$
4/3/2018 13:30,0,0,0,1,0,0,22.6962,75.8875,FIR437$
4/3/2018 21:30,0,0,1,0,0,0,22.6474,75.9031,FIR22$
4/3/2018 22:00,0,0,0,1,0,0,22.7048,75.8366,FIR603$
4/3/2018 8:00,0,0,1,0,0,0,22.68883,75.83114,FIR19$
4/3/2018 20:00,0,0,0,1,0,0,22.79283,75.738,FIR730$
4/3/2018 8:30,0,0,0,1,0,0,22.53765,75.83305,FIR480$
4/3/2018 17:00,0,0,0,0,0,1,22.539,75.911397,FIR338$
4/3/2018 21:00,0,0,1,0,0,0,22.72522,75.8713,FIR479$
5/3/2018 6:15,0,0,1,0,0,0,22.7236,75.8591,FIR548$
5/3/2018 23:00,0,0,0,1,0,0,22.737,75.88501,FIR437$
5/3/2018 7:30,0,0,1,0,0,0,22.737,75.88501,FIR710$
5/3/2018 19:30,0,1,0,0,0,0,22.7379,75.897,
5/3/2018 20:00,0,0,1,0,0,0,22.7657,75.8859,FIR158$
5/3/2018 13:30,0,0,0,1,0,0,22.7813,75.9034,FIR469$
5/3/2018 10:00,0,0,1,0,0,0,22.726,75.927,FIR479$
5/3/2018 14:00,0,0,1,0,0,0,22.726,75.927,
5/3/2018 23:10,0,0,1,0,0,0,22.7462,75.879,FIR698$
5/3/2018 19:05,1,0,0,0,0,0,22.794868,75.853759,FIR109$
5/3/2018 19:10,1,0,0,0,0,0,22.699621,75.859932,FIR17$
5/3/2018 3:30,0,0,0,1,0,0,22.710027,75.862469,FIR214$
5/3/2018 18:45,1,0,0,0,0,0,22.698714,75.868101,FIR25$
5/3/2018 12:10,1,0,0,0,0,0,22.725692,75.838532,FIR576$
5/3/2018 14:25,0,0,1,0,0,0,22.728529,75.845047,FIR77$
5/3/2018 15:40,0,0,1,0,0,0,22.728529,75.845047,FIR24$
5/3/2018 0:45,0,0,0,1,0,0,22.706607,75.838129,FIR136$
5/3/2018 13:15,0,0,0,1,0,0,22.737303,75.885012,FIR45$
5/3/2018 14:00,0,0,1,0,0,0,22.696486,75.831778,FIR137$
5/3/2018 22:20,0,0,1,0,0,0,22.682472,75.837122,FIR390$
5/3/2018 19:45,1,0,0,0,0,0,22.690853,75.770579,FIR346$
5/3/2018 14:55,1,0,0,0,0,0,22.682074,75.852002,FIR455$
5/3/2018 21:40,0,0,1,0,0,0,22.671956,75.830021,FIR88$
5/3/2018 22:00,0,0,0,0,0,1,22.531931,75.769126,FIR379$
